 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
3268,119993440,44,22,8862,3824,403,0,201.4090909,203.7377838,632,72,173.8181818,221.0717695,105.7224462,0.550030068,1846052.923,5821677.837,32100000,3,120000000,2790545.116,6996173.872,32100000,3,120000000,5713951.143,9234745.04,32100000,3,1,0,0,0,1408,704,0.366686712,0.183343356,0,632,195.358209,208.3903462,43426.53641,0,1,0,0,1,0,0,0,0,198.3181818,201.4090909,173.8181818,1408,0,0,0,0,0,0,44,8862,22,3824,322,2081,21,32,100911.2857,265828.2106,703753,396,17000000.0,7834235.492,32100000,6668183,BENIGN
53,23827,2,2,68,356,34,34,34.0,0.0,178,178,178.0,0.0,17794.93852,167.8767784,7942.333333,13751.32871,23821,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,83.93838922,83.93838922,34,178,91.6,78.87204828,6220.8,0,0,0,0,0,0,0,0,1,114.5,34.0,178.0,40,0,0,0,0,0,0,2,68,2,356,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,19673,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,5591.419712,101.6621766,19673.0,0.0,19673,19673,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,50.83108829,50.83108829,47,63,52.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,20,0,0,0,0,0,0,1,47,1,63,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24093,2,2,80,250,40,40,40.0,0.0,125,125,125.0,0.0,13696.92442,166.0233263,8031.0,13906.63597,24089,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,64,40,83.01166314,83.01166314,40,125,74.0,46.55641739,2167.5,0,0,0,0,0,0,0,0,1,92.5,40.0,125.0,64,0,0,0,0,0,0,2,80,2,250,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,101908071,7,7,323,11595,311,0,46.14285714,116.8252663,5803,0,1656.428571,2430.211229,116.9485388,0.137378717,7839082.385,27400000.0,98900000,2,102000000,17000000.0,40100000.0,98900000,4,102000000,17000000.0,41600000.0,102000000,2,0,0,0,0,224,232,0.068689358,0.068689358,0,5803,794.9333333,1798.012652,3232849.495,1,0,0,0,0,0,0,0,1,851.7142857,46.14285714,1656.428571,224,0,0,0,0,0,0,7,323,7,11595,0,235,2,20,12996.0,0.0,12996,12996,98900000.0,0.0,98900000,98900000,DoS Hulk
53,346,2,2,86,162,43,43,43.0,0.0,81,81,81.0,0.0,716763.0058,11560.69364,115.3333333,71.86329615,191,48,48,48.0,0.0,48,48,191,191.0,0.0,191,191,0,0,0,0,64,64,5780.346821,5780.346821,43,81,58.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,72.75,43.0,81.0,64,0,0,0,0,0,0,2,86,2,162,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59882,4,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,250000.0,250000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5310137,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.259828701,0.753276234,1770045.667,3033829.378,5273145,3,5310137,2655068.5,3702519.294,5273145,36992,0,0.0,0.0,0,0,0,0,0,0,72,32,0.564957175,0.188319058,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,42780,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31448,2,2,74,198,37,37,37.0,0.0,99,99,99.0,0.0,8649.198677,127.1940982,10482.66667,18153.04719,31444,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,80,80,63.5970491,63.5970491,37,99,61.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,77.25,37.0,99.0,80,0,0,0,0,0,0,2,74,2,198,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,488,1,1,87,169,87,87,87.0,0.0,169,169,169.0,0.0,524590.1639,4098.360656,488.0,0.0,488,488,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2049.180328,2049.180328,87,169,114.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,171.5,87.0,169.0,20,0,0,0,0,0,0,1,87,1,169,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,99393892,10,7,1646,11595,410,0,164.6,211.2145828,4344,0,1656.428571,1547.737688,133.2174416,0.171036667,6212118.25,24600000.0,98400000,0,99300000,11000000.0,32800000.0,98400000,0,974615,162435.8333,336271.4855,840080,46,0,0,0,0,316,232,0.100609804,0.070426863,0,4344,735.6111111,1200.770593,1441850.016,0,0,0,0,1,0,0,0,0,778.8823529,164.6,1656.428571,316,0,0,0,0,0,0,10,1646,7,11595,251,235,5,20,1003.0,0.0,1003,1003,98400000.0,0.0,98400000,98400000,DoS Hulk
53,223,2,2,68,250,34,34,34.0,0.0,125,125,125.0,0.0,1426008.969,17937.21973,74.33333333,44.74743941,126,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,8968.609865,8968.609865,34,125,70.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,88.0,34.0,125.0,40,0,0,0,0,0,0,2,68,2,250,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,198,2,2,60,360,30,30,30.0,0.0,180,180,180.0,0.0,2121212.121,20202.0202,66.0,109.1192009,192,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,10101.0101,10101.0101,30,180,90.0,82.15838363,6750.0,0,0,0,0,0,0,0,0,1,112.5,30.0,180.0,64,0,0,0,0,0,0,2,60,2,360,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,58778,3,2,434,112,428,0,144.6666667,245.3922031,110,2,56.0,76.36753237,9289.189833,85.06584096,14694.5,16657.01455,29144,120,29634,14817.0,20361.84687,29215,419,29683,29683.0,0.0,29683,29683,0,0,0,0,72,44,51.03950458,34.02633638,0,428,91.0,170.668099,29127.6,0,0,0,1,0,0,0,0,0,109.2,144.6666667,56.0,72,0,0,0,0,0,0,3,434,2,112,8192,16384,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,660914,7,7,1747,3370,1086,0,249.5714286,413.6559992,1460,0,481.4285714,620.7607852,7742.308379,21.18278626,50839.53846,95399.12093,314797,3,635558,105926.3333,130337.2384,314797,19984,637169,106194.8333,214160.1174,540920,3,0,0,0,0,152,152,10.59139313,10.59139313,0,1460,341.1333333,510.7115298,260826.2667,0,0,0,1,0,0,0,0,1,365.5,249.5714286,481.4285714,152,0,0,0,0,0,0,7,1747,7,3370,8192,64,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,8304,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1445.086705,240.8477842,8304.0,0.0,8304,8304,8304,8304.0,0.0,8304,8304,0,0.0,0.0,0,0,0,0,0,0,40,0,240.8477842,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,85158019,8,4,337,11595,337,0,42.125,119.1474926,8688,0,2898.75,4095.56617,140.1159884,0.140914504,7741638.091,25600000.0,85000000,1,85000000,12100000.0,32100000.0,85000000,1,147687,49229.0,75813.37323,136550,188,0,0,0,0,264,136,0.093943003,0.046971501,0,8688,917.8461538,2468.025893,6091151.808,0,0,0,0,1,0,0,0,0,994.3333333,42.125,2898.75,264,0,0,0,0,0,0,8,337,4,11595,274,235,1,32,1611.0,0.0,1611,1611,85000000.0,0.0,85000000,85000000,DoS Hulk
443,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52910,80,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,225000.0,37500.0,40.0,53.74011537,78,2,0,0.0,0.0,0,0,2,2.0,0.0,2,2,0,0,0,0,20,40,12500.0,25000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,389,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,99914826,9,7,658,11595,329,0,73.11111111,145.0753636,2896,0,1656.428571,1302.532387,122.6344527,0.160136395,6660988.4,25700000.0,99500000,1,99800000,12500000.0,35200000.0,99500000,1,374524,62420.66667,98244.85252,215999,33,0,0,0,0,296,232,0.090076722,0.070059673,0,2896,720.7647059,1139.374419,1298174.066,0,0,0,0,1,0,0,0,0,765.8125,73.11111111,1656.428571,296,0,0,0,0,0,0,9,658,7,11595,251,235,2,32,1026.0,0.0,1026,1026,99500000.0,0.0,99500000,99500000,DoS Hulk
80,16033014,4,5,304,11595,304,0,76.0,152.0,8699,0,2319.0,3780.562524,742.1561535,0.561341741,2004126.75,5667933.707,16000000,6,16000000,5344079.333,9255618.505,16000000,84,1380,345.0,315.8290677,734,6,0,0,0,0,144,168,0.249485218,0.311856523,0,8699,1189.9,2788.73155,7777023.656,0,0,0,1,0,0,0,0,1,1322.111111,76.0,2319.0,144,0,0,0,0,0,0,4,304,5,11595,29200,235,1,32,0.0,0.0,0,0,16000000.0,0.0,16000000,16000000,DoS Hulk
80,99442892,6,6,315,11595,315,0,52.5,128.5982115,5792,0,1932.5,2181.008184,119.7672328,0.120672275,9040262.909,29900000.0,99300000,1,99300000,19900000.0,44400000.0,99300000,1,143677,28735.4,47512.01587,109614,14,0,0,0,0,200,200,0.060336137,0.060336137,0,5792,916.1538462,1717.050613,2948262.808,0,0,0,0,1,0,0,0,1,992.5,52.5,1932.5,200,0,0,0,0,0,0,6,315,6,11595,274,235,1,32,5.0,0.0,5,5,99300000.0,0.0,99300000,99300000,DoS Hulk
443,115841197,22,18,710,7970,322,0,32.27272727,83.38104262,2896,0,442.7777778,941.3600646,74.93016496,0.345300299,2970287.103,4550476.128,10000000,0,116000000,5516247.476,4990860.189,10000000,4,111000000,6505231.765,4942011.615,10000000,97,0,0,0,0,712,584,0.189915165,0.155385135,0,2896,211.7073171,650.4792942,423123.3122,0,0,0,1,0,0,0,0,0,217.0,32.27272727,442.7777778,712,0,0,0,0,0,0,22,710,18,7970,29200,126,4,32,36347.66667,23501.46076,110951,28906,9617085.083,1383957.955,10000000,5222465,BENIGN
80,219,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9132.420091,219.0,0.0,219,219,219,219.0,0.0,219,219,0,0.0,0.0,0,0,0,0,0,0,64,0,9132.420091,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,5228549,4,4,403,557,391,0,100.75,193.5206707,545,0,139.25,270.514787,183.607345,1.530061208,746935.5714,1787027.567,4796574,91,431975,143991.6667,180592.7974,346648,101,5143414,1714471.333,2844778.862,4999301,58370,0,0,0,0,92,92,0.765030604,0.765030604,0,545,106.6666667,208.4616272,43456.25,0,0,0,1,0,0,0,0,1,120.0,100.75,139.25,92,0,0,0,0,0,0,4,403,4,557,8192,60,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
18710,124,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,395161.2903,32258.06452,41.33333333,63.0581742,114,1,10,5.0,5.656854249,9,1,0,0.0,0.0,0,0,0,0,0,0,60,20,24193.54839,8064.516129,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,1071,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,86003084,9,6,315,11595,303,0,35.0,100.5335765,5803,0,1932.5,2539.075088,138.483406,0.17441235,6143077.429,22700000.0,85000000,1,86000000,10800000.0,30000000.0,85000000,1,1261,252.2,365.8192176,860,2,0,0,0,0,280,200,0.10464741,0.06976494,0,5803,744.375,1748.679955,3057881.583,0,0,0,0,1,0,0,0,0,794.0,35.0,1932.5,280,0,0,0,0,0,0,9,315,6,11595,251,235,3,20,1016.0,0.0,1016,1016,85000000.0,0.0,85000000,85000000,DoS Hulk
53,48925,1,1,56,288,56,56,56.0,0.0,288,288,288.0,0.0,7031.170158,40.87889627,48925.0,0.0,48925,48925,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.43944813,20.43944813,56,288,133.3333333,133.9452625,17941.33333,0,0,0,0,0,0,0,0,1,200.0,56.0,288.0,32,0,0,0,0,0,0,1,56,1,288,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,99244709,5,7,363,11595,351,0,72.6,155.6592432,4344,0,1656.428571,1760.597234,120.4900505,0.120913247,9022246.273,29900000.0,99100000,17,99100000,24800000.0,49500000.0,99100000,1003,99200000,16500000.0,40400000.0,99100000,17,0,0,0,0,144,232,0.05038052,0.070532727,0,4344,920.3076923,1497.699702,2243104.397,1,0,0,0,0,0,0,0,1,997.0,72.6,1656.428571,144,0,0,0,0,0,0,5,363,7,11595,0,235,2,20,17012.0,0.0,17012,17012,99100000.0,0.0,99100000,99100000,DoS Hulk
80,100063766,10,6,987,11595,329,0,98.7,158.9220983,4344,0,1932.5,1754.831473,125.7398207,0.159898039,6670917.733,25700000.0,99500000,1,99900000,11100000.0,33100000.0,99500000,1,566411,113282.2,188156.5161,433940,47,0,0,0,0,328,200,0.099936275,0.059961765,0,4344,740.1176471,1342.038276,1801066.735,0,0,0,0,1,0,0,0,0,786.375,98.7,1932.5,328,0,0,0,0,0,0,10,987,6,11595,274,235,3,32,2020.0,0.0,2020,2020,99500000.0,0.0,99500000,99500000,DoS Hulk
80,99394876,7,7,327,11595,327,0,46.71428571,123.5943827,4344,0,1656.428571,1946.27472,119.9458209,0.140852331,7645759.692,27500000.0,99200000,0,99300000,16500000.0,40500000.0,99200000,0,147641,24606.83333,55350.1392,137298,1,0,0,0,0,232,232,0.070426166,0.070426166,0,4344,794.8,1525.158643,2326108.886,0,0,0,0,1,0,0,0,1,851.5714286,46.71428571,1656.428571,232,0,0,0,0,0,0,7,327,7,11595,274,235,1,32,5.0,0.0,5,5,99200000.0,0.0,99200000,99200000,DoS Hulk
80,85787063,5,7,384,11595,372,0,76.8,165.0490836,2907,0,1656.428571,1549.451931,139.6364391,0.139881231,7798823.909,25800000.0,85600000,33,85700000,21400000.0,42800000.0,85600000,992,85800000,14300000.0,35000000.0,85700000,33,0,0,0,0,144,232,0.058283846,0.081597385,0,2907,921.9230769,1375.389064,1891695.077,1,0,0,0,0,0,0,0,1,998.75,76.8,1656.428571,144,0,0,0,0,0,0,5,384,7,11595,0,235,2,20,12005.0,0.0,12005,12005,85600000.0,0.0,85600000,85600000,DoS Hulk
53,126887,2,2,58,130,29,29,29.0,0.0,65,65,65.0,0.0,1481.633264,31.52411201,42295.66667,73211.48185,126833,4,50,50.0,0.0,50,50,4,4.0,0.0,4,4,0,0,0,0,64,64,15.762056,15.762056,29,65,43.4,19.71801207,388.8,0,0,0,0,0,0,0,0,1,54.25,29.0,65.0,64,0,0,0,0,0,0,2,58,2,130,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,84896111,8,6,374,11595,374,0,46.75,132.2289681,4344,0,1932.5,1754.831473,140.9840788,0.164907436,6530470.077,23500000.0,84700000,0,84800000,12100000.0,32000000.0,84700000,0,150436,30087.2,59594.08793,136147,47,0,0,0,0,264,200,0.094232821,0.070674615,0,4344,797.9333333,1424.126723,2028136.924,0,0,0,0,1,0,0,0,0,854.9285714,46.75,1932.5,264,0,0,0,0,0,0,8,374,6,11595,274,235,1,32,6.0,0.0,6,6,84700000.0,0.0,84700000,84700000,DoS Hulk
42436,14200,2,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,422.5352113,211.2676056,7100.0,9808.985269,14036,164,14200,14200.0,0.0,14200,14200,0,0.0,0.0,0,0,0,0,0,0,64,20,140.8450704,70.42253521,0,6,1.5,3.0,9.0,0,0,0,0,1,0,0,0,0,2.0,0.0,6.0,64,0,0,0,0,0,0,2,0,1,6,235,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,99214735,9,6,363,11595,363,0,40.33333333,121.0,5792,0,1932.5,2537.820147,120.526452,0.15118722,7086766.786,26500000.0,99200000,1,99200000,12400000.0,35100000.0,99200000,1,2720,544.0,868.2427656,2078,48,0,0,0,0,296,200,0.090712332,0.060474888,0,5792,747.375,1747.467725,3053643.45,0,0,0,0,1,0,0,0,0,797.2,40.33333333,1932.5,296,0,0,0,0,0,0,9,363,6,11595,274,235,1,32,5030.0,0.0,5030,5030,99200000.0,0.0,99200000,99200000,DoS Hulk
53,24752,2,2,68,282,34,34,34.0,0.0,141,141,141.0,0.0,14140.27149,161.6031028,8250.666667,14248.158,24703,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,80.80155139,80.80155139,34,141,76.8,58.60631365,3434.7,0,0,0,0,0,0,0,0,1,96.0,34.0,141.0,64,0,0,0,0,0,0,2,68,2,282,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30532,1,1,76,123,76,76,76.0,0.0,123,123,123.0,0.0,6517.751867,65.50504389,30532.0,0.0,30532,30532,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.75252194,32.75252194,76,123,91.66666667,27.13546265,736.3333333,0,0,0,0,0,0,0,0,1,137.5,76.0,123.0,32,0,0,0,0,0,0,1,76,1,123,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,28536,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,420.5214466,70.08690777,28536.0,0.0,28536,28536,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,35.04345388,35.04345388,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,320,5120,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98080714,7,6,343,11595,343,0,49.0,129.6418142,7240,0,1932.5,2695.639126,121.7160797,0.132543896,8173392.833,28300000.0,98000000,5,98000000,16300000.0,40000000.0,98000000,5,100462,20092.4,38862.45179,89099,81,0,0,0,0,232,200,0.07136979,0.061174106,0,7240,852.7142857,1935.053862,3744433.451,0,0,0,0,1,0,0,0,0,918.3076923,49.0,1932.5,232,0,0,0,0,0,0,7,343,6,11595,274,235,1,32,1268.0,0.0,1268,1268,98000000.0,0.0,98000000,98000000,DoS Hulk
13907,111,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,108108.1081,18018.01802,111.0,0.0,111,111,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9009.009009,9009.009009,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,8190,64240,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,26720,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,74.8502994,26720.0,0.0,26720,26720,26720,26720.0,0.0,26720,26720,0,0.0,0.0,0,0,0,0,0,0,64,0,74.8502994,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,355,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,58599,3,6,347,11595,347,0,115.6666667,200.3405434,7240,0,1932.5,2695.639126,203791.8736,153.5862387,7324.875,16809.24031,48247,19,9979,4989.5,5649.076075,8984,995,58461,11692.2,20865.67168,48247,73,0,0,0,0,104,200,51.19541289,102.3908258,0,7240,1194.2,2226.081799,4955440.178,0,0,0,1,0,0,0,0,2,1326.888889,115.6666667,1932.5,104,0,0,0,0,0,0,3,347,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,84660094,5,7,321,11595,309,0,64.2,136.8802396,4344,0,1656.428571,1760.597234,140.751084,0.141743287,7696372.182,25500000.0,84500000,21,84500000,21100000.0,42200000.0,84500000,1002,84700000,14100000.0,34500000.0,84500000,49,0,0,0,0,144,232,0.059059703,0.082683584,0,4344,917.0769231,1499.074796,2247225.244,1,0,0,0,0,0,0,0,1,993.5,64.2,1656.428571,144,0,0,0,0,0,0,5,321,7,11595,0,235,2,20,10968.0,0.0,10968,10968,84500000.0,0.0,84500000,84500000,DoS Hulk
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
443,117889655,35,52,862,64651,242,0,24.62857143,58.33175188,2836,0,1243.288462,671.1828113,555.714579,0.737978239,1370809.942,8905102.13,58900000,1,118000000,3467342.794,14000000.0,58900000,18,118000000,2310845.608,11500000.0,59000000,1,0,0,0,0,1128,1672,0.296887797,0.441090442,0,2836,744.4659091,793.0688966,628958.2747,0,0,0,1,0,0,0,0,1,753.0229885,24.62857143,1243.288462,1128,0,0,0,0,0,0,35,862,52,64651,29200,357,8,32,180747.5,145571.3659,283682,77813,58700000.0,258364.0899,58900000,58600000,BENIGN
53,67134,2,2,68,150,34,34,34.0,0.0,75,75,75.0,0.0,3247.23687,59.58232788,22378.0,38756.36888,67130,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,64,29.79116394,29.79116394,34,75,50.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,63.0,34.0,75.0,40,0,0,0,0,0,0,2,68,2,150,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,99129666,8,4,375,11595,369,0,46.875,130.1750881,8688,0,2898.75,4095.56617,120.7509365,0.12105357,9011787.818,29900000.0,99100000,4,99100000,14200000.0,37500000.0,99100000,4,10445,3481.666667,5383.235489,9694,190,0,0,0,0,252,136,0.08070238,0.04035119,0,8688,920.7692308,2467.228241,6087215.192,0,0,0,0,1,0,0,0,0,997.5,46.875,2898.75,252,0,0,0,0,0,0,8,375,4,11595,274,235,2,20,1997.0,0.0,1997,1997,99100000.0,0.0,99100000,99100000,DoS Hulk
53,173,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,1156069.364,23121.38728,57.66666667,59.09596715,121,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,11560.69364,11560.69364,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42.0,58.0,40,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53621,18,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,1000000.0,166666.6667,9.0,7.071067812,14,4,18,9.0,7.071067812,14,4,0,0.0,0.0,0,0,0,0,0,0,60,0,166666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,389,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
59020,18165,2,1,280,6,274,6,140.0,189.5046174,6,6,6.0,0.0,15744.56372,165.1527663,9082.5,12826.2099,18152,13,18165,18165.0,0.0,18165,18165,0,0.0,0.0,0,0,1,0,0,0,40,20,110.1018442,55.0509221,6,274,140.0,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,186.6666667,140.0,6.0,40,0,0,0,0,0,0,2,280,1,6,60,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,47,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,659574.4681,42553.19149,47.0,0.0,47,47,47,47.0,0.0,47,47,0,0.0,0.0,0,0,1,0,0,0,64,0,42553.19149,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,252,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
